"LEVEL"|"ENV"|"COID"|"PART NUMBER"|"PART VERSION"|"MATURITY"|"DESCRIPTION"|"TYPE"|"LINK"|"SOURCE"|"CHILD ENV"|"CHILD COID"|"CHILD PART NUMBER"|"CHILD PART VERSION"|"CHILD MATURITY"|"CHILD DESCRIPTION"|"CHILD TYPE"
"5"|"COMMERCE"|"F40052A016B73868"|"DTR0021152411"|"'--A"|"USEABLE"|"RIVET MONOB 613"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A935D830076"|"DTR0021152411"|"'-AZ"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"
"5"|"COMMERCE"|"F40052A016B73868"|"DTR0021152411"|"'--A"|"USEABLE"|"RIVET MONOB 613"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A935D841210"|"DTR0021152411"|"'-BA"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"
"5"|"COMMERCE"|"F40052A016B73868"|"DTR0021152411"|"'--A"|"USEABLE"|"RIVET MONOB 613"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A935D8511D3"|"DTR0021152411"|"'-BB"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"
"5"|"COMMERCE"|"F40052A016B73868"|"DTR0021152411"|"'--A"|"USEABLE"|"RIVET MONOB 613"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A935D8666C8"|"DTR0021152411"|"'-BC"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"
"5"|"COMMERCE"|"F40052A016B73868"|"DTR0021152411"|"'--A"|"USEABLE"|"RIVET MONOB 613"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A935D872BB2"|"DTR0021152411"|"'-BD"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"
"5"|"COMMERCE"|"F40052A016B73868"|"DTR0021152411"|"'--A"|"USEABLE"|"RIVET MONOB 613"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A935D8823F4"|"DTR0021152411"|"'-BE"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"
"5"|"COMMERCE"|"F40052A016B73868"|"DTR0021152411"|"'--A"|"USEABLE"|"RIVET MONOB 613"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A935D897F0E"|"DTR0021152411"|"'-BF"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"
"6"|"DESIGN"|"00003A935D897F0E"|"DTR0021152411"|"'-BF"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D8823F4"|"DTR0021152411"|"'-BE"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D872BB2"|"DTR0021152411"|"'-BD"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D8666C8"|"DTR0021152411"|"'-BC"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D8511D3"|"DTR0021152411"|"'-BB"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D841210"|"DTR0021152411"|"'-BA"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D830076"|"DTR0021152411"|"'-AZ"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D8234CA"|"DTR0021152411"|"'-AY"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D814030"|"DTR0021152411"|"'-AX"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D800CD8"|"DTR0021152411"|"'-AW"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D7F088E"|"DTR0021152411"|"'-AV"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D7D79D5"|"DTR0021152411"|"'-AU"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A935D7C35D0"|"DTR0021152411"|"'-AT"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF674B86"|"DTR0021152411"|"'-AS"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF642652"|"DTR0021152411"|"'-AR"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF627585"|"DTR0021152411"|"'-AQ"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF604FD7"|"DTR0021152411"|"'-AP"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF5C0869"|"DTR0021152411"|"'-AO"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF590072"|"DTR0021152411"|"'-AN"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF5546B9"|"DTR0021152411"|"'-AM"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF521F20"|"DTR0021152411"|"'-AL"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF4F072B"|"DTR0021152411"|"'-AK"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF4D0DE1"|"DTR0021152411"|"'-AJ"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF492B2E"|"DTR0021152411"|"'-AI"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF465534"|"DTR0021152411"|"'-AH"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A7DCF407B88"|"DTR0021152411"|"'-AG"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD66D0535"|"DTR0021152411"|"'-AF"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD66C1A1C"|"DTR0021152411"|"'-AE"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD66B5063"|"DTR0021152411"|"'-AD"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD66A295E"|"DTR0021152411"|"'-AC"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD6693FD8"|"DTR0021152411"|"'-AB"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD668623E"|"DTR0021152411"|"'-AA"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD667784F"|"DTR0021152411"|"'--Z"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD667784E"|"DTR0021152411"|"'--Y"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD66615BF"|"DTR0021152411"|"'--X"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD66577A3"|"DTR0021152411"|"'--W"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD6645EAC"|"DTR0021152411"|"'--V"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD66330C4"|"DTR0021152411"|"'--U"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"00003A0CD65F4094"|"DTR0021152411"|"'--T"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784741"|"DTR0021152411"|"'--S"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784740"|"DTR0021152411"|"'--R"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E74678473F"|"DTR0021152411"|"'--Q"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E74678473E"|"DTR0021152411"|"'--P"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E74678473D"|"DTR0021152411"|"'--O"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E74678473C"|"DTR0021152411"|"'--N"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E74678473B"|"DTR0021152411"|"'--M"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E74678473A"|"DTR0021152411"|"'--L"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784739"|"DTR0021152411"|"'--K"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784738"|"DTR0021152411"|"'--J"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784737"|"DTR0021152411"|"'--I"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784736"|"DTR0021152411"|"'--H"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784735"|"DTR0021152411"|"'--G"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784734"|"DTR0021152411"|"'--F"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784733"|"DTR0021152411"|"'--E"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784732"|"DTR0021152411"|"'--D"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784731"|"DTR0021152411"|"'--C"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E746784730"|"DTR0021152411"|"'--B"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"6"|"DESIGN"|"000025E74678472F"|"DTR0021152411"|"'--A"|"RELEASED"|"RIVET MONOB 613"|"DEFORMATION"|"NO LINKS"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E2D"|"DTR0000115305"|"'--A"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E2E"|"DTR0000115305"|"'--B"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E2F"|"DTR0000115305"|"'--C"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E30"|"DTR0000115305"|"'--D"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E31"|"DTR0000115305"|"'--E"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E32"|"DTR0000115305"|"'--F"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E33"|"DTR0000115305"|"'--G"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E34"|"DTR0000115305"|"'--H"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E35"|"DTR0000115305"|"'--I"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E36"|"DTR0000115305"|"'--J"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E37"|"DTR0000115305"|"'--K"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E38"|"DTR0000115305"|"'--L"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E39"|"DTR0000115305"|"'--M"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E3A"|"DTR0000115305"|"'--N"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E3B"|"DTR0000115305"|"'--O"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E3C"|"DTR0000115305"|"'--P"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E3D"|"DTR0000115305"|"'--Q"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E3E"|"DTR0000115305"|"'--R"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"000025E5F8846E3F"|"DTR0000115305"|"'--S"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DCC443A5"|"DTR0000115305"|"'--T"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DD1C5FD0"|"DTR0000115305"|"'--U"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DD5646BE"|"DTR0000115305"|"'--V"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DD9372FF"|"DTR0000115305"|"'--W"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DDCC312A"|"DTR0000115305"|"'--X"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DDFD2D8D"|"DTR0000115305"|"'--Y"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DE367704"|"DTR0000115305"|"'--Z"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DE6A675A"|"DTR0000115305"|"'-AA"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DEAB38FE"|"DTR0000115305"|"'-AB"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DEE04866"|"DTR0000115305"|"'-AC"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DF1775FA"|"DTR0000115305"|"'-AD"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DF4D2A50"|"DTR0000115305"|"'-AE"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DF826CA2"|"DTR0000115305"|"'-AF"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542DFBC085E"|"DTR0000115305"|"'-AG"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542E002226A"|"DTR0000115305"|"'-AH"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542E03E6F12"|"DTR0000115305"|"'-AI"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542E08078FC"|"DTR0000115305"|"'-AJ"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542E0B87D04"|"DTR0000115305"|"'-AK"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542E0F4320E"|"DTR0000115305"|"'-AL"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542E1405896"|"DTR0000115305"|"'-AM"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542E17F5668"|"DTR0000115305"|"'-AN"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003542E36B51D9"|"DTR0000115305"|"'-AO"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC5554AB"|"DTR0000115305"|"'-AP"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC586609"|"DTR0000115305"|"'-AQ"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC594C2F"|"DTR0000115305"|"'-AR"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC5A525C"|"DTR0000115305"|"'-AS"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC5B2924"|"DTR0000115305"|"'-AT"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC5C5BC2"|"DTR0000115305"|"'-AU"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC5D121B"|"DTR0000115305"|"'-AV"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC5E5469"|"DTR0000115305"|"'-AW"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC6065F3"|"DTR0000115305"|"'-AX"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC61237E"|"DTR0000115305"|"'-AY"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
"5"|"COMMERCE"|"F400007310F13868"|"DTR0000115305"|"'--A"|"USEABLE"|"RIVET MONOB 617"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"00003A0CDC621DA2"|"DTR0000115305"|"'-AZ"|"RELEASED"|"RIVET MONOB 617"|"DEFORMATION"
